,date_time,plant_id,source_key,unix time,mean ambient temperature,min ambient temperature,max ambient temperature,lrc ambient temperature,mean module temperature,min module temperature,max module temperature,lrc module temperature,mean irradiation,min irradiation,max irradiation,lrc irradiation
20,2020-05-15 07:15:00,4135001,HmiyD2TTLFNqkNe,1589498100.0,24.27490927,23.976731266666665,24.8159595,0.03523829919191916,24.005054486190478,22.2067566,28.888477857142853,0.5512669071572862,0.0470488582408952,0.0,0.1547126757142856,0.01833336430859335
21,2020-05-15 07:30:00,4135001,HmiyD2TTLFNqkNe,1589499000.0,24.356077676666665,23.976731266666665,24.988789866666668,0.06765700949494989,24.710428019523807,22.2067566,29.6056438,0.7598771956998548,0.06192877357422853,0.0,0.1547126757142856,0.020746789855151507
22,2020-05-15 07:45:00,4135001,HmiyD2TTLFNqkNe,1589499900.0,24.447206910000002,23.976731266666665,25.21618033333333,0.11115905474747474,25.367189905714284,22.2067566,29.6056438,0.9083005338528136,0.07640811546756186,0.0,0.1547126757142856,0.0211380946970632
23,2020-05-15 08:00:00,4135001,HmiyD2TTLFNqkNe,1589500800.0,24.55628549,23.976731266666665,25.41951306666667,0.15629529313131357,26.163206332380952,22.2067566,31.412544733333327,1.1103931982106778,0.09657197760089518,0.0008627212413333,0.2016386213333333,0.022874975197964786
24,2020-05-15 08:15:00,4135001,HmiyD2TTLFNqkNe,1589501700.0,24.72327259,23.976731266666665,25.95908213333333,0.21500651656565584,27.40640821904762,22.2067566,35.5287108,1.4168046031746024,0.1310564708100952,0.0058869571866666,0.3457076533333333,0.030083576783642138
25,2020-05-15 08:30:00,4135001,HmiyD2TTLFNqkNe,1589502600.0,24.95750619,23.976731266666665,26.430782066666666,0.2658216288888884,29.217538419047617,22.35345866666667,40.3180586,1.7744330008657996,0.17100263235809518,0.0222816074666666,0.4053485726666666,0.036700329916075025
26,2020-05-15 08:45:00,4135001,HmiyD2TTLFNqkNe,1589503500.0,25.239525643333334,23.976731266666665,26.8318298,0.3049994006060596,30.890387925714286,22.893282,40.3180586,1.8548867011832606,0.20001715114476185,0.0494097238666666,0.4053485726666666,0.03449964017650791
27,2020-05-15 09:00:00,4135001,HmiyD2TTLFNqkNe,1589504400.0,25.603949496666665,24.21899,27.6209698,0.350710062828282,33.10198298571429,24.442443933333333,45.0092326,2.091865106551225,0.25739144362476185,0.0953944536,0.6231526486666666,0.047539263071284255
28,2020-05-15 09:15:00,4135001,HmiyD2TTLFNqkNe,1589505300.0,25.980886703809528,24.5373984,27.98836207142857,0.3884382974314564,35.31950924238095,27.185652866666665,46.6177065,2.251783785656564,0.2823404018361904,0.1419404433333333,0.6231526486666666,0.04151178694118325
29,2020-05-15 09:30:00,4135001,HmiyD2TTLFNqkNe,1589506200.0,26.27881965047619,24.8159595,27.98836207142857,0.3759788981818169,36.514576555714285,28.888477857142853,46.6177065,1.9177166989033168,0.2930711975028571,0.1447934189333333,0.6231526486666666,0.03034677142568542
30,2020-05-15 09:45:00,4135001,HmiyD2TTLFNqkNe,1589507100.0,26.542234467142855,24.988789866666668,27.98836207142857,0.3423433253968238,37.71878646333333,29.547110933333336,46.6177065,1.6501828668686853,0.33172052766476184,0.1447934189333333,0.6231526486666666,0.034657494327503605
31,2020-05-15 10:00:00,4135001,HmiyD2TTLFNqkNe,1589508000.0,26.90657466714286,25.21618033333333,28.632191866666663,0.3527780283694077,40.012995643333326,29.547110933333336,52.5477356,1.91815846040404,0.3839081495314286,0.1447934189333333,0.670675372,0.04095118209339105
32,2020-05-15 10:15:00,4135001,HmiyD2TTLFNqkNe,1589508900.0,27.261847907142858,25.41951306666667,28.768912733333337,0.3416671491197692,41.82165834999999,31.412544733333327,52.5477356,1.6361096688888894,0.4266571553047619,0.2016386213333333,0.670675372,0.03528521789725828
33,2020-05-15 10:30:00,4135001,HmiyD2TTLFNqkNe,1589509800.0,27.65504086047619,25.95908213333333,29.35144260000001,0.33282271875901914,43.60537620333333,35.5287108,52.5477356,1.3473359383838384,0.4520081315047618,0.2492484,0.670675372,0.021838049282539667
34,2020-05-15 10:45:00,4135001,HmiyD2TTLFNqkNe,1589510700.0,27.944603433809522,26.430782066666666,29.35144260000001,0.2851951857720057,44.45733768333333,39.08195373333332,52.5477356,0.8330524543434334,0.4536335315714285,0.2492484,0.670675372,0.009839724692063482
35,2020-05-15 11:00:00,4135001,HmiyD2TTLFNqkNe,1589511600.0,28.242607160476194,26.8318298,29.410819333333336,0.2642491739971145,45.194077163333326,39.08195373333332,52.5477356,0.7331795545454558,0.4767547624380951,0.2492484,0.670675372,0.016598582873304443
36,2020-05-15 11:15:00,4135001,HmiyD2TTLFNqkNe,1589512500.0,28.581030409047617,27.450107666666668,30.21606228571428,0.2778403567965357,46.28658064714285,39.136326,52.5477356,0.5882270996536791,0.5040908042619048,0.2492484,0.670675372,0.011590609673593056
37,2020-05-15 11:30:00,4135001,HmiyD2TTLFNqkNe,1589513400.0,28.847640709047617,27.450107666666668,30.2870728,0.3068931738816729,46.769793747142856,39.136326,52.5477356,0.6969678151515147,0.4974824777285714,0.2492484,0.670675372,0.02241780664386721
38,2020-05-15 11:45:00,4135001,HmiyD2TTLFNqkNe,1589514300.0,29.129909435238098,27.450107666666668,30.811049333333333,0.35670294724386586,46.891661417142856,39.136326,52.5477356,0.7450062718614718,0.5097927610904761,0.2492484,0.670675372,0.01063572580923518
39,2020-05-15 12:00:00,4135001,HmiyD2TTLFNqkNe,1589515200.0,29.508774155238097,27.450107666666668,31.305375066666663,0.3678192710533901,47.89638717047619,40.93057693333333,52.5477356,0.35299784432900144,0.5363641797571428,0.3619616539999999,0.670675372,-0.006451907777489178
40,2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,1589516100.0,29.914493161904762,28.632191866666663,31.50729773333333,0.339585215468974,48.78777874380952,44.048325600000005,52.5477356,-0.005129205021645621,0.5610301848904762,0.3619616539999999,0.7878660286666666,0.007589161395382388
41,2020-05-15 12:30:00,4135001,HmiyD2TTLFNqkNe,1589517000.0,30.266042448571433,28.768912733333337,32.147684733333335,0.37590891180374925,48.76833069714286,44.048325600000005,52.35325513333333,0.44001511572871327,0.5588874106238094,0.3619616539999999,0.7878660286666666,0.019710701141991336
